1429	perché	_	0
1430	loro	_	0
1431	maltrattavano	_	0
1432	la	_	0
1433	sorella	_	0
1434	però	_	0
1435	le	_	0
1436	suole	_	0
1437	pensavano	_	0
1438	che	_	0
1439	tipo	_	0
1440	lei	_	0
1441	picchiava	_	0
1442	questa	_	0
1443	perché	_	0
1444	erano	_	0
1445	molti	_	0
1446	abusi	_	0
1447	mamma	_	0
1448	mia	_	0
1449	che	_	0
1450	si	_	0
1451	fanno	_	0
1452	infatti	_	0
1453	mi	_	0
1454	sembra	_	0
1455	strano	_	0
1456	che	_	0
1457	poi	_	0
1458	sia	_	0
1459	riuscita	_	0
1460	a	_	0
1461	uscire	_	0
1462	dal	_	0
1463	manicomio	_	0
1464	così	_	0
1465	facilmente	_	0
1466	se	_	0
1467	davvero	_	0
1468	sia	_	0
1469	successo	_	0
1470	la	_	0
1471	suole	_	0
1472	andavano	_	0
1473	a	_	0
1474	prendere	_	0
1475	a	_	0
1476	quanto	_	0
1477	pare	_	0
1478	eh	_	0
1479	ma	_	0
1480	non	_	0
1481	ti	_	0
1482	dimettevano	_	0
1483	anche	_	0
1484	se	_	0
1485	se	_	0
1486	la	_	0
1487	andavi	_	0
1488	a	_	0
1489	prendere	_	0
1490	forse	_	0
1491	facendo	_	0
1492	tipo	_	0
1493	la	_	0
1494	cura	_	0
1495	lei	_	0
1496	si	_	0
1497	sarà	_	0
1498	calmata	_	0
1499	anche	_	0
1500	perché	_	0
1501	lei	_	0
1502	non	_	0
1503	aveva	_	0
1504	più	_	0
1505	episodi	_	0
1506	violenti	_	0
1507	nei	_	0
1508	confronti	_	0
1509	della	_	0
1510	madre	_	0
1511	superiore	_	0
1512	perché	_	0
1513	l'unica	_	0
1514	cosa	_	0
1515	per	_	0
1516	cui	_	0
1517	si	_	0
1518	è	_	0
1519	creato	_	0
1520	il	_	0
1521	problema	_	0
1522	è	_	0
1523	che	_	0
1524	lei	_	0
1525	aveva	_	0
1526	questi	_	0
1527	episodi	_	0
1528	di	_	0
1529	violenza	_	0
1530	contro	_	0
1531	questa	_	0
1532	donna	_	0
1533	che	_	0
1534	maltrattava	_	0
1535	la	_	0
1536	sorella	_	0
1537	i	_	0
1538	genitori	_	0
1539	di	_	0
1540	tua	_	0
1541	nonna	_	0
1542	si	_	0
1543	perché	_	0
1544	era	_	0
1545	l'unico	_	0
1546	modo	_	0
1547	ma	_	0
1548	erano	_	0
1549	poveri	_	0
1550	assai	_	0
1551	il	_	0
1552	padre	_	0
1553	faceva	_	0
1554	venditori	_	0
1555	ambulanti	_	0
1556	allora	_	0
1557	non	_	0
1558	so	_	0
1559	lei	_	0
1560	poi	_	0
1561	si	_	0
1562	è	_	0
1563	creata	_	0
1564	all'impero	_	0
1565	con	_	0
1566	mio	_	0
1567	nonno	_	0
1568	che	_	0
1569	è	_	0
1570	anche	_	0
1571	su	_	0
1572	questo	_	0
1573	poi	_	0
1574	la	_	0
1575	cosa	_	0
1576	di	_	0
1577	oggi	_	0
1578	che	_	0
1579	come	_	0
1580	li	_	0
1581	l'ho	_	0
1582	detto	_	0
1583	ma	_	0
1584	a	_	0
1585	_	pranzo	0
1586	te	_	0
1587	_	standard	0
1588	no	no	1
1589	la	_	0
1590	cosa	_	0
1591	che	_	0
1592	lei	_	0
1593	è	_	0
1594	passata	_	0
1595	dall'essere	_	0
1596	povera	_	0
1597	uscita	_	0
1598	dal	_	0
1599	manicomio	_	0
1600	ha	_	0
1601	innamorata	_	0
1602	di	_	0
1603	amadeo	_	0
1604	ricca	_	0
1605	però	_	0
1606	in	_	0
1607	quel	_	0
1608	frangente	_	0
1609	lei	_	0
1610	non	_	0
1611	è	_	0
1612	stata	_	0
1613	molto	_	0
1614	chiara	_	0
1615	non	non	1
1616	l'ha	_	0
1617	voluto	_	0
1618	dire	_	0
1619	ovviamente	_	0
1620	la	_	0
1621	capisco	_	0
1622	però	_	0
1623	io	_	0
1624	l'idea	_	0
1625	che	_	0
1626	mi	_	0
1627	sono	_	0
1628	fatto	_	0
1629	c'è	_	0
1630	è	è	1
1631	abbastanza	_	0
1632	chiara	_	0
1633	attraverso	_	0
1634	i	_	0
1635	raccoti	_	0
1636	di	_	0
1637	mio	_	0
1638	padre	_	0
1639	e	_	0
1640	di	_	0
1641	mamma	_	0
1642	lei	_	0
1643	praticamente	_	0
1644	si	_	0
1645	teneva	_	0
1646	mio	_	0
1647	nonno	_	0
1648	cioè	_	0
1649	mio	_	0
1650	nonno	_	0
1651	che	_	0
1652	io	_	0
1653	non	_	0
1654	ho	_	0
1655	conosciuto	_	0
1656	ma	_	0
1657	era	_	0
1658	sposato	_	0
1659	con	_	0
1660	un'altra	_	0
1661	donna	_	0
1662	con	_	0
1663	il	_	0
1664	quale	_	0
1665	aveva	_	0
1666	un	un	1
1667	figlio	_	0
1668	la	_	0
1669	sorella	_	0
1670	questa	_	0
1671	già	_	0
1672	consiglia	_	0
1673	che	_	0
1674	veniva	_	0
1675	maltrattata	_	0
1676	dalle	_	0
1677	sue	_	0
1678	e	_	0
1679	nel	_	0
1680	frattempo	_	0
1681	grande	_	0
1682	e	_	0
1683	tranquilla	_	0
1684	è	_	0
1685	venuta	_	0
1686	a	_	0
1687	lavorare	_	0
1688	nella	_	0
1689	fabbrica	_	0
1690	di	_	0
1691	vestiti	_	0
1692	che	_	0
1693	aveva	_	0
1694	mio	_	0
1695	nonno	_	0
1696	e	_	0
1697	la	_	0
1698	nonna	_	0
1699	nonna	_	0
1700	rosa	_	0
1701	ha	_	0
1702	iniziato	_	0
1703	a	_	0
1704	lavorare	_	0
1705	anche	_	0
1706	lei	_	0
1707	e	_	0
1708	lavorando	_	0
1709	lì	_	0
1710	all'improvviso	_	0
1711	è	_	0
1712	diventata	_	0
1713	la	_	0
1714	signora	_	0
1715	viglione	_	0
1716	come	_	0
1717	è	_	0
1718	diventata	_	0
1719	questa	_	0
1720	cosa	_	0
1721	ovviamente	_	0
1722	slatnute	_	0
1723	ora	_	0
1724	ha	_	0
1725	creato	_	0
1726	una	_	0
1727	tresca	_	0
1728	e	_	0
1729	poi	_	0
1730	è	_	0
1731	riuscita	_	0
1732	a	_	0
1733	farsi	_	0
1734	sposare	_	0
1735	anche	_	0
1736	perché	_	0
1737	a	_	0
1738	quanto	_	0
1739	ho	_	0
1740	capito	_	0
1741	mio	_	0
1742	padre	_	0
1743	è	_	0
1744	nato	_	0
1745	prima	_	0
1746	che	_	0
1747	loro	_	0
1748	si	_	0
1749	sposassero	_	0
1750	infatti	_	0
1751	mio	_	0
1752	padre	_	0
1753	quando	_	0
1754	lo	_	0
1755	racconta	_	0
1756	i	_	0
1757	ricordi	_	0
1758	di	_	0
1759	prima	_	0
1760	infanzia	_	0
1761	lui	_	0
1762	dice	_	0
1763	sempre	_	0
1764	che	_	0
1765	stava	_	0
1766	a	_	0
1767	casa	_	0
1768	con	_	0
1769	il	_	0
1770	nonno	_	0
1771	quindi	_	0
1772	in	_	0
1773	realtà	_	0
1774	la	_	0
1775	nonna	_	0
1776	a	_	0
1777	quanto	_	0
1778	ho	_	0
1779	capito	_	0
1780	poi	_	0
1781	non	_	0
1782	so	_	0
1783	il	_	0
1784	nonno	_	0
1785	il	_	0
1786	padre	_	0
1787	il	_	0
1788	tuo	_	0
1789	nonno	_	0
1790	_	pranzo	0
1791	esatto	_	0
1792	_	grasso	0
1793	si	_	0
1794	_	no	0
