1373	arrivano	arrivano	1
1374	_	e	0
1375	poi	poi	1
1376	e	_	0
1377	tornano	tornano	1
1378	a	a	1
1379	casa	casa	1
1380	perché	perché	1
1381	non	non	1
1382	trovano	trovano	1
1383	casa	casa	1
1384	cioè	cioè	1
1385	per	per	1
1386	far	far	1
1387	capire	capire	1
1388	il	il	1
1389	livello	livello	1
1390	_	di	0
1391	di	di	1
1392	difficoltà	difficoltà	1
1393	e	_	0
1394	_	eh	0
1395	questo	questo	1
1396	_	secondo	0
1397	_	me	0
1398	sicuramente	sicuramente	1
1399	sicuramente	_	0
1400	_	il	0
1401	alcune	_	0
1402	_	comunque	0
1403	deve	deve	1
1404	lavorare	lavorare	1
1405	_	per	0
1406	per	per	1
1407	rendere	rendere	1
1408	più	più	1
1409	accessibile	accessibile	1
1410	sì	sì	1
1411	anche	anche	1
1412	secondo	secondo	1
1413	me	me	1
1414	_	l'	0
1415	l'abitabilità	_	0
1416	_	abitabilità	0
1417	sì	sì	1
1418	_	non	0
1419	non	non	1
1420	è	è	1
1421	possibile	possibile	1
1422	_	eh	0
1423	poi	poi	1
1424	_	un	0
1425	_	po'	0
1426	un	un	1
1427	po'	po'	1
1428	di	di	1
1429	lavoro	lavoro	1
1430	lo	lo	1
1431	farei	farei	1
1432	anche	anche	1
1433	_	su	0
1434	sul	_	0
1435	_	mh	0
1436	sul	sul	1
1437	degrado	degrado	1
1438	_	che	0
1439	quindi	_	0
1440	_	ogni	0
1441	tanto	tanto	1
1442	_	c'	0
1443	c'è	_	0
1444	_	è	0
1445	in	in	1
1446	alcune	alcune	1
1447	strade	strade	1
1448	_	mhmh	0
1449	sia	sia	1
1450	dal	dal	1
1451	punto	punto	1
1452	di	di	1
1453	vista	vista	1
1454	del	del	1
1455	appunto	appunto	1
1456	come	come	1
1457	dicevo	dicevo	1
1458	dei	dei	1
1459	_	graffiti	0
1460	_	del	0
1461	graffitti	_	0
1462	_	del	0
1463	come	come	1
1464	_	è	0
1465	mantenuto	mantenuto	1
1466	_	sì	0
1467	_	mhmh	0
1468	_	eh	0
1469	come	come	1
1470	sono	sono	1
1471	mantenuti	mantenuti	1
1472	i	i	1
1473	palazzi	palazzi	1
1474	i	i	1
1475	portici	portici	1
1476	_	si	0
1477	e	_	0
1478	_	può	0
1479	si	si	1
1480	può	può	1
1481	migliorare	migliorare	1
1482	sicuramente	sicuramente	1
1483	da	da	1
1484	quel	quel	1
1485	punto	punto	1
1486	di	di	1
1487	vista	vista	1
1488	_	c'	0
1489	_	è	0
1490	cioè	_	0
1491	_	an-	0
1492	ripeto	ripeto	1
1493	molta	molta	1
1494	gente	gente	1
1495	per	per	1
1496	strada	strada	1
1497	anche	anche	1
1498	_	mhmh	0
1499	_	mh	0
1500	barboni	barboni	1
1501	variamente	_	0
1502	_	banalmente	0
1503	c'è	_	0
1504	_	o	0
1505	anche	_	0
1506	_	persone	0
1507	chi	_	0
1508	_	che	0
1509	è	_	0
1510	_	chiedono	0
1511	donna	_	0
1512	_	l'	0
1513	elemosina	elemosina	1
1514	esatto	esatto	1
1515	so	_	0
1516	che	che	1
1517	_	eh	0
1518	_	sì	0
1519	ha	_	0
1520	_	ho	0
1521	pensato	_	0
1522	_	capito	0
1523	che	che	1
1524	è	è	1
1525	difficile	difficile	1
1526	trovare	trovare	1
1527	un	un	1
1528	modo	modo	1
1529	per	per	1
1530	ridurli	ridurli	1
1531	però	però	1
1532	sicuramente	_	0
1533	_	x	0
1534	secondo	_	0
1535	_	quello	0
1536	me	_	0
1537	_	sicuramente	0
1538	è	è	1
1539	una	una	1
1540	delle	delle	1
1541	cose	cose	1
1542	_	su	0
1543	che	_	0
1544	_	cui	0
1545	si	si	1
1546	può	può	1
1547	lavorare	lavorare	1
1548	in	_	0
1549	_	a	0
1550	bologna	bologna	1
1551	e	_	0
1552	_	eh	0
1553	a	a	1
1554	livello	livello	1
1555	di	di	1
1556	sicurezza	sicurezza	1
1557	ti	ti	1
1558	senti	senti	1
1559	sicura	sicura	1
1560	per	per	1
1561	esempio	esempio	1
1562	in	in	1
1563	città	città	1
1564	o	o	1
1565	_	mh	0
1566	sì	sì	1
1567	_	non	0
1568	non	non	1
1569	mi	mi	1
1570	sono	sono	1
1571	mai	mai	1
1572	sentita	sentita	1
1573	_	mai	0
1574	proprio	proprio	1
1575	_	mh	0
1576	in	in	1
1577	pericolo	pericolo	1
1578	diciamo	diciamo	1
1579	_	mhmh	0
1580	chiaro	chiaro	1
1581	che	che	1
1582	se	se	1
1583	sei	sei	1
1584	da	da	1
1585	solo	solo	1
1586	_	e	0
1587	a	_	0
1588	_	è	0
1589	una	una	1
1590	certa	_	0
1591	_	cert'	0
1592	ora	ora	1
1593	eviti	eviti	1
1594	magari	magari	1
1595	qualche	qualche	1
1596	strada	strada	1
1597	_	fai	0
1598	fai	fai	1
1599	delle	delle	1
1600	strade	strade	1
1601	in	in	1
1602	cui	cui	1
1603	_	c'	0
1604	_	è	0
1605	c'è	_	0
1606	_	più	0
1607	più	più	1
1608	gente	gente	1
1609	_	o	0
1610	perché	perché	1
1611	ripeto	ripeto	1
1612	capita	capita	1
1613	magari	magari	1
1614	che	che	1
1615	incontri	incontri	1
1616	quell'ubriaco	_	0
1617	e	_	0
1618	ci	_	0
1619	sono	_	0
1620	delle	_	0
1621	zone	_	0
1622	secondo	_	0
1623	te	_	0
1624	in	_	0
1625	cui	_	0
1626	proprio	_	0
1627	uno	_	0
1628	si	_	0
1629	sente	_	0
1630	meno	_	0
1631	sicuro	_	0
1632	quindi	_	0
1633	c'è	_	0
1634	meglio	_	0
1635	non	_	0
1636	_	quello	0
1637	passare	_	0
1638	_	ubriaco	0
1639	diciamo	_	0
1640	_	capita	0
1641	che	che	1
1642	ad	_	0
1643	esempio	_	0
1644	su	_	0
1645	via	_	0
1646	zamboni	_	0
1647	a	_	0
1648	volte	_	0
1649	la	_	0
1650	sera	_	0
1651	tardi	_	0
1652	o	_	0
1653	alcune	_	0
1654	vie	_	0
1655	traverse	_	0
1656	diciamo	_	0
1657	di	_	0
1658	via	_	0
1659	zamboni	_	0
1660	potresti	_	0
1661	incontrare	_	0
1662	un	_	0
1663	gente	_	0
1664	ubriaca	_	0
1665	o	_	0
1666	di	_	0
1667	questo	_	0
1668	genere	_	0
1669	ma	_	0
1670	la	_	0
1671	verità	_	0
1672	non	_	0
1673	_	incontri	0
1674	è	_	0
1675	_	quello	0
1676	che	che	1
1677	frequento	_	0
1678	particolarmente	_	0
1679	faccio	_	0
1680	serate	_	0
1681	praticamente	_	0
1682	pazze	_	0
1683	fino	_	0
1684	a	_	0
1685	ore	_	0
1686	fa	_	0
1687	quindi	_	0
1688	non	_	0
1689	sono	_	0
1690	neanche	_	0
1691	troppo	_	0
1692	informata	_	0
1693	su	_	0
1694	faricine	_	0
1695	esattamente	_	0
1696	pericolose	_	0
1697	però	_	0
1698	io	_	0
1699	tenderei	_	0
1700	a	_	0
1701	prendere	_	0
1702	le	_	0
1703	strade	_	0
1704	più	_	0
1705	grandi	_	0
1706	quindi	_	0
1707	via	_	0
1708	nero	_	0
1709	dove	_	0
1710	c'è	_	0
1711	più	_	0
1712	gente	_	0
1713	_	mh	0
1714	esatto	esatto	1
1715	sì	_	0
1716	anche	_	0
1717	via	_	0
1718	in	_	0
1719	dipendenza	_	0
1720	piuttosto	_	0
1721	che	_	0
1722	magari	_	0
1723	tagliare	_	0
1724	la	_	0
1725	strada	_	0
1726	più	_	0
1727	veloce	_	0
1728	faccio	_	0
1729	quelle	_	0
1730	più	_	0
1731	grandi	_	0
1732	sono	_	0
1733	in	_	0
1734	compagnia	_	0
1735	faccio	_	0
1736	qualsiasi	_	0
1737	strada	_	0
1738	e	_	0
1739	di	_	0
1740	solito	_	0
1741	è	_	0
1742	più	_	0
1743	la	_	0
1744	sera	_	0
1745	di	_	0
1746	giorno	_	0
1747	sì	_	0
1748	di	_	0
1749	giorno	_	0
1750	non	_	0
1751	ho	_	0
1752	nessun	_	0
1753	problema	_	0
1754	andare	_	0
1755	in	_	0
1756	qualsiasi	_	0
1757	strada	_	0
1758	e	_	0
1759	ci	_	0
1760	sono	_	0
1761	anche	_	0
1762	molti	_	0
1763	turisti	_	0
1764	sì	_	0
1765	adesso	_	0
1766	stanno	_	0
1767	coronando	_	0
1768	durante	_	0
1769	il	_	0
1770	covid	_	0
1771	ovviamente	_	0
1772	erano	_	0
1773	spariti	_	0
1774	però	_	0
1775	adesso	_	0
1776	ce	_	0
1777	ne	_	0
1778	sono	_	0
1779	parecchie	_	0
1780	in	_	0
1781	centro	_	0
1782	comunque	_	0
1783	dai	_	0
1784	bologna	_	0
1785	è	_	0
1786	abbastanza	_	0
1787	attra	_	0
1788	e	_	0
1789	secondo	_	0
1790	me	_	0
1791	è	_	0
1792	molto	_	0
1793	devo	_	0
1794	dire	_	0
1795	che	_	0
1796	secondo	_	0
1797	me	_	0
1798	negli	_	0
1799	ultimi	_	0
1800	anni	_	0
1801	ha	_	0
1802	aumentato	_	0
1803	molto	_	0
1804	il	_	0
1805	turismo	_	0
1806	secondo	_	0
1807	me	_	0
1808	perché	_	0
1809	da	_	0
1810	quando	_	0
1811	si	_	0
1812	sono	_	0
1813	trasferiti	_	0
1814	ho	_	0
1815	notato	_	0
1816	molte	_	0
1817	persone	_	0
1818	per	_	0
1819	strada	_	0
1820	che	_	0
1821	parlavano	_	0
1822	inglese	_	0
1823	altre	_	0
1824	lingue	_	0
